route_id,service_id,trip_id,trip_headsign,direction_id,block_id
12,1,2397205,ST ELOY,1,05
12,1,2397206,ST ELOY,1,05
12,1,2397210,ST ELOY,1,05
12,1,2397138,ST ELOY,1,06
12,1,2397139,ST ELOY,1,06
12,1,2397144,DOLICHE,0,06
12,1,2397145,DOLICHE,0,06
12,1,2397172,BORNY,0,06
12,1,2397180,ST ELOY,1,06
12,1,2397212,BORNY,0,06
12,1,2397213,BORNY,0,06
12,1,2397219,ST ELOY,1,06
12,1,2397223,ST ELOY,1,06
12,1,2397224,ST ELOY,1,06
12,1,2397273,ST ELOY,1,06
12,1,2397309,BORNY,0,06
12,1,2397312,DOLICHE,0,06
12,1,2397158,ST ELOY,1,07
12,1,2397160,BORNY,0,07
12,1,2397226,BORNY,0,07
12,1,2397227,BORNY,0,07
12,1,2397229,DOLICHE,0,07
12,1,2397231,DOLICHE,0,07
12,1,2397232,ST ELOY,1,07
12,1,2397233,ST ELOY,1,07
12,1,2397235,ST ELOY,1,07
12,1,2397237,ST ELOY,1,07
12,1,2397244,BORNY,0,07
12,1,2397253,ST ELOY,1,07
12,1,2397271,ST ELOY,1,07
12,1,2397277,BORNY,0,07
12,1,2397308,DOLICHE,0,07
12,1,2397247,ST ELOY,1,08
12,1,2397281,BORNY,0,08
12,1,2397153,BORNY,0,09
12,1,2397161,ST ELOY,1,09
12,1,2397245,REPUBLIQUE,0,09
12,1,2397246,DOLICHE,0,09
12,1,2397254,ST ELOY,1,09
12,1,2397256,DOLICHE,0,09
12,1,2397257,DOLICHE,0,09
12,1,2397259,DOLICHE,0,09
12,1,2397261,DOLICHE,0,09
12,1,2397262,ST ELOY,1,09
12,1,2397263,ST ELOY,1,09
12,1,2397265,ST ELOY,1,09
12,1,2397267,ST ELOY,1,09
12,1,2397272,ST ELOY,1,09
12,1,2397278,BORNY,0,09
12,1,2397268,ST ELOY,1,10
12,1,2397269,ST ELOY,1,10
12,1,2397275,BORNY,0,10
12,1,2397141,ST ELOY,1,12
12,1,2397147,DOLICHE,0,12
12,1,2397148,ST ELOY,1,12
12,1,2397296,GARE SNCF,0,12
12,1,2397310,DOLICHE,0,12
12,1,2397157,BORNY,0,12
12,1,2397228,DOLICHE,0,12
12,1,2397234,ST ELOY,1,12
12,1,2397238,DOLICHE,0,12
12,1,2397255,ST ELOY,1,12
12,1,2397171,BORNY,0,11
12,1,2397179,ST ELOY,1,11
12,1,2397239,BORNY,0,11
12,1,2397248,ST ELOY,1,11
12,1,2397258,DOLICHE,0,11
12,1,2397260,DOLICHE,0,11
12,1,2397264,ST ELOY,1,11
12,1,2397266,ST ELOY,1,11
12,1,2397283,ST ELOY,1,11
12,1,2397291,BORNY,0,11
12,1,2397294,ST ELOY,1,11
12,1,2397295,BORNY,0,11
12,1,2397297,BORNY,0,11
12,1,2397292,BORNY,0,14
12,1,2397293,FORT MOSELLE,1,21
12,2,2397304,REPUBLIQUE,1,17
12,1,2397298,METZ-NORD GARE,0,15U
12,1,2397140,ST ELOY,1,08
12,1,2397146,DOLICHE,0,08
12,1,2397154,BORNY,0,08
12,1,2397162,ST ELOY,1,08
12,1,2397279,BORNY,0,08
12,1,2397301,ST ELOY,1,08
12,1,2397302,REPUBLIQUE,1,41
12,1,2397303,BERGSON,1,20
12,2,2397249,REPUBLIQUE,1,40
12,2,2397299,ST ELOY,1,40
12,2,2397305,REPUBLIQUE,1,17
12,2,2397306,ST ELOY,1,17
12,1,2397178,ST ELOY,1,18
12,1,2397200,BORNY,0,18
12,1,2397203,DOLICHE,0,18
12,1,2397208,ST ELOY,1,18
12,1,2397211,ST ELOY,1,18
12,1,2397230,DOLICHE,0,18
12,1,2397236,ST ELOY,1,18
12,1,2397243,BORNY,0,10
12,1,2397252,ST ELOY,1,10
12,1,2397270,ST ELOY,1,10
12,1,2397276,BORNY,0,10
12,1,2397282,DOLICHE,0,10
12,1,2397288,ST ELOY,1,10
11,1,2396799,REPUBLIQUE,1,102
11,1,2396801,REPUBLIQUE,1,102
11,1,2396839,ALEXANDRE FLEMING,0,102
11,1,2396841,ALEXANDRE FLEMING,0,102
11,1,2396846,ALEXANDRE FLEMING,0,103
11,1,2396810,REPUBLIQUE,1,201
11,1,2396815,REPUBLIQUE,1,201
11,1,2396854,ALEXANDRE FLEMING,0,201
11,1,2396820,REPUBLIQUE,1,202
11,1,2396825,REPUBLIQUE,1,202
11,1,2396829,REPUBLIQUE,1,202
11,1,2396858,ALEXANDRE FLEMING,0,202
11,1,2396863,ALEXANDRE FLEMING,0,202
11,1,2396868,ALEXANDRE FLEMING,0,202
11,1,2396871,ALEXANDRE FLEMING,0,202
11,1,2396789,REPUBLIQUE,1,301
11,1,2396794,REPUBLIQUE,1,301
11,1,2396834,ALEXANDRE FLEMING,0,301
11,1,2396880,ALEXANDRE FLEMING,0,301
11,1,2396882,REPUBLIQUE,1,301
11,1,2396798,REPUBLIQUE,1,302
11,1,2396838,ALEXANDRE FLEMING,0,302
11,1,2396802,REPUBLIQUE,1,303
11,1,2396806,REPUBLIQUE,1,303
11,1,2396842,ALEXANDRE FLEMING,0,303
11,1,2396844,ALEXANDRE FLEMING,0,303
11,1,2396811,REPUBLIQUE,1,401
11,1,2396850,ALEXANDRE FLEMING,0,401
11,1,2396817,REPUBLIQUE,1,402
11,1,2396859,ALEXANDRE FLEMING,0,402
11,1,2396821,REPUBLIQUE,1,403
11,1,2396826,REPUBLIQUE,1,403
11,1,2396830,REPUBLIQUE,1,403
11,1,2396860,ALEXANDRE FLEMING,0,403
11,1,2396864,ALEXANDRE FLEMING,0,403
11,1,2396869,ALEXANDRE FLEMING,0,403
11,1,2396872,ALEXANDRE FLEMING,0,403
11,1,2396832,ALEXANDRE FLEMING,0,501
11,1,2396796,REPUBLIQUE,1,0501
11,1,2396805,REPUBLIQUE,1,0501
11,1,2396807,CENTRE COMMERCIAL,1,0501
11,1,2396836,ALEXANDRE FLEMING,0,0501
11,1,2396800,REPUBLIQUE,1,502
11,1,2396840,ALEXANDRE FLEMING,0,502
11,1,2396803,REPUBLIQUE,1,503
11,1,2396843,ALEXANDRE FLEMING,0,503
11,1,2396845,ALEXANDRE FLEMING,0,503
11,1,2396879,REPUBLIQUE,1,503
11,1,2396792,REPUBLIQUE,1,601
11,1,2396812,REPUBLIQUE,1,601
11,1,2396847,ALEXANDRE FLEMING,0,601
11,1,2396851,ALEXANDRE FLEMING,0,601
11,1,2396816,REPUBLIQUE,1,602
11,1,2396855,ALEXANDRE FLEMING,0,602
11,1,2396823,REPUBLIQUE,1,603
11,1,2396828,REPUBLIQUE,1,603
11,1,2396831,REPUBLIQUE,1,603
11,1,2396862,ALEXANDRE FLEMING,0,603
11,1,2396867,ALEXANDRE FLEMING,0,603
11,1,2396870,ALEXANDRE FLEMING,0,603
11,1,2396793,REPUBLIQUE,1,701
11,1,2396797,REPUBLIQUE,1,701
11,1,2396837,ALEXANDRE FLEMING,0,701
11,1,2396809,REPUBLIQUE,1,702
11,1,2396814,REPUBLIQUE,1,702
11,1,2396849,ALEXANDRE FLEMING,0,702
11,1,2396853,ALEXANDRE FLEMING,0,702
11,1,2396819,REPUBLIQUE,1,703
11,1,2396857,ALEXANDRE FLEMING,0,703
11,1,2396881,ALEXANDRE FLEMING,0,703
11,2,2396877,ALEXANDRE FLEMING,0,704
11,1,2396804,JEANNE D'ARC,1,801
11,1,2396808,REPUBLIQUE,1,802
11,1,2396813,REPUBLIQUE,1,802
11,1,2396848,ALEXANDRE FLEMING,0,802
11,1,2396852,ALEXANDRE FLEMING,0,802
11,1,2396818,REPUBLIQUE,1,803
11,1,2396822,REPUBLIQUE,1,803
11,1,2396827,REPUBLIQUE,1,803
11,1,2396856,ALEXANDRE FLEMING,0,803
11,1,2396861,ALEXANDRE FLEMING,0,803
11,1,2396866,ALEXANDRE FLEMING,0,803
11,1,2396791,REPUBLIQUE,1,901
11,1,2396788,REPUBLIQUE,1,101
11,1,2396790,REPUBLIQUE,1,101
11,1,2396795,REPUBLIQUE,1,101
11,1,2396833,ALEXANDRE FLEMING,0,101
11,1,2396835,ALEXANDRE FLEMING,0,101
11,1,2396873,REPUBLIQUE,1,1001
11,1,2396878,COSTES ET BELLONTE,0,1001
11,1,2396824,REPUBLIQUE,1,1002
11,1,2396865,ALEXANDRE FLEMING,0,1002
11,1,2396875,REPUBLIQUE,1,1002
43,1,2380129,POLE MULTIMODAL,0,01
43,1,2380134,POLE MULTIMODAL,0,01
43,1,2380137,JEAN MOULIN,1,01
43,1,2380130,POLE MULTIMODAL,0,02
43,1,2380133,POLE MULTIMODAL,0,05
43,1,2380139,JEAN MOULIN,1,05
43,1,2380160,JEAN MOULIN,1,06
5,1,2395049,QUEULEU,0,01
5,1,2395050,QUEULEU,0,01
5,1,2395065,QUEULEU,0,01
5,1,2395071,QUEULEU,0,01
5,1,2395077,QUEULEU,0,01
5,1,2395081,QUEULEU,0,01
5,1,2395089,QUEULEU,0,01
5,1,2395094,QUEULEU,0,01
5,1,2395100,QUEULEU,0,01
5,1,2395108,FELIX MARECHAL,1,01
5,1,2395119,FELIX MARECHAL,1,01
5,1,2395123,FELIX MARECHAL,1,01
5,1,2395131,FELIX MARECHAL,1,01
5,1,2395136,FELIX MARECHAL,1,01
5,1,2395142,FELIX MARECHAL,1,01
5,1,2395148,FELIX MARECHAL,1,01
5,1,2395156,BUCHOZ,1,01
5,1,2395157,QUEULEU,0,01
5,1,2395161,BUCHOZ,1,01
5,1,2395051,FELIX MARECHAL,1,03
5,1,2395053,QUEULEU,0,03
5,1,2395064,QUEULEU,0,03
5,1,2395069,QUEULEU,0,03
5,1,2395075,QUEULEU,0,03
5,1,2395083,QUEULEU,0,03
5,1,2395087,QUEULEU,0,03
5,1,2395092,QUEULEU,0,03
5,1,2395098,QUEULEU,0,03
5,1,2395104,QUEULEU,0,03
5,1,2395106,FELIX MARECHAL,1,03
5,1,2395112,FELIX MARECHAL,1,03
5,1,2395117,FELIX MARECHAL,1,03
5,1,2395125,FELIX MARECHAL,1,03
5,1,2395129,FELIX MARECHAL,1,03
5,1,2395134,FELIX MARECHAL,1,03
5,1,2395140,FELIX MARECHAL,1,03
5,1,2395146,FELIX MARECHAL,1,03
5,1,2395159,BUCHOZ,1,03
5,1,2395165,QUEULEU,0,03
5,1,2395062,QUEULEU,0,04
5,1,2395066,QUEULEU,0,04
5,1,2395073,QUEULEU,0,04
5,1,2395078,QUEULEU,0,04
5,1,2395086,QUEULEU,0,04
5,1,2395090,QUEULEU,0,04
5,1,2395096,QUEULEU,0,04
5,1,2395102,QUEULEU,0,04
5,1,2395109,FELIX MARECHAL,1,04
5,1,2395115,FELIX MARECHAL,1,04
5,1,2395120,FELIX MARECHAL,1,04
5,1,2395124,FELIX MARECHAL,1,04
5,1,2395128,FELIX MARECHAL,1,04
5,1,2395132,FELIX MARECHAL,1,04
5,1,2395138,FELIX MARECHAL,1,04
5,1,2395144,FELIX MARECHAL,1,04
5,1,2395163,FELIX MARECHAL,1,04
5,1,2395169,REPUBLIQUE,0,04
5,1,2395170,REPUBLIQUE,1,04
5,1,2395171,FELIX MARECHAL,1,04
5,1,2395175,QUEULEU,0,04
5,1,2395052,QUEULEU,0,02
5,1,2395063,QUEULEU,0,02
5,1,2395068,QUEULEU,0,02
5,1,2395074,QUEULEU,0,02
5,1,2395079,QUEULEU,0,02
5,1,2395091,QUEULEU,0,02
5,1,2395097,QUEULEU,0,02
5,1,2395103,QUEULEU,0,02
5,1,2395105,BUCHOZ,1,02
5,1,2395107,FELIX MARECHAL,1,02
5,1,2395111,FELIX MARECHAL,1,02
5,1,2395116,FELIX MARECHAL,1,02
5,1,2395121,FELIX MARECHAL,1,02
5,1,2395133,FELIX MARECHAL,1,02
5,1,2395139,FELIX MARECHAL,1,02
5,1,2395145,FELIX MARECHAL,1,02
5,1,2395150,REPUBLIQUE,1,02
5,1,2395151,QUEULEU,0,02
5,1,2395172,FELIX MARECHAL,1,02
5,1,2395174,QUEULEU,0,02
5,1,2395054,QUEULEU,0,05
5,1,2395055,QUEULEU,0,05
5,1,2395056,QUEULEU,0,05
5,1,2395057,QUEULEU,0,05
5,1,2395060,QUEULEU,0,05
5,1,2395061,QUEULEU,0,05
5,1,2395072,QUEULEU,0,05
5,1,2395085,QUEULEU,0,05
5,1,2395101,QUEULEU,0,05
5,1,2395114,FELIX MARECHAL,1,05
5,1,2395127,FELIX MARECHAL,1,05
5,1,2395143,FELIX MARECHAL,1,05
5,1,2395149,FELIX MARECHAL,1,05
5,1,2395154,BUCHOZ,1,05
5,1,2395155,BUCHOZ,1,05
5,1,2395158,BUCHOZ,1,05
5,1,2395160,BUCHOZ,1,05
5,1,2395162,BUCHOZ,1,05
5,1,2395167,FELIX MARECHAL,1,05
5,1,2395168,REPUBLIQUE,0,05
5,1,2395058,QUEULEU,0,06
5,1,2395070,QUEULEU,0,06
5,1,2395076,QUEULEU,0,06
5,1,2395080,QUEULEU,0,06
5,1,2395084,QUEULEU,0,06
5,1,2395088,QUEULEU,0,06
5,1,2395093,QUEULEU,0,06
5,1,2395099,QUEULEU,0,06
5,1,2395113,FELIX MARECHAL,1,06
5,1,2395118,FELIX MARECHAL,1,06
5,1,2395122,FELIX MARECHAL,1,06
5,1,2395126,FELIX MARECHAL,1,06
5,1,2395130,FELIX MARECHAL,1,06
5,1,2395135,FELIX MARECHAL,1,06
5,1,2395141,FELIX MARECHAL,1,06
5,1,2395147,FELIX MARECHAL,1,06
5,1,2395152,REPUBLIQUE,1,06
5,1,2395164,QUEULEU,0,06
5,1,2395166,REPUBLIQUE,0,06
5,1,2395173,REPUBLIQUE,1,08
5,1,2395082,ST MAXIMIN,0,09
5,1,2395059,QUEULEU,0,07
5,1,2395095,QUEULEU,0,07
5,1,2395137,FELIX MARECHAL,1,07
5,1,2395153,BUCHOZ,1,07
5,1,2395067,QUEULEU,0,07
5,1,2395110,FELIX MARECHAL,1,07
8,1,2395920,OEILLETS,0,02
8,1,2395921,OEILLETS,0,02
8,1,2395929,DENY,1,02
8,1,2395930,DENY,1,02
8,1,2395938,OEILLETS,0,03
8,1,2395945,DENY,1,03
8,1,2395946,DENY,1,03
8,1,2395957,OEILLETS,0,03
8,1,2395958,OEILLETS,0,03
8,1,2396018,PRES ST JACQUES,1,03
8,1,2396019,DENY,1,03
8,1,2396026,OEILLETS,0,03
8,1,2396027,OEILLETS,0,03
8,1,2396045,OEILLETS,0,03
8,1,2396046,OEILLETS,0,03
8,1,2396047,OEILLETS,0,03
8,1,2396048,PRES ST JACQUES,1,03
8,1,2396050,PRES ST JACQUES,1,03
8,1,2396051,PRES ST JACQUES,1,03
8,1,2395915,OEILLETS,0,04
8,1,2395919,PRES ST JACQUES,1,04
8,1,2395953,OEILLETS,0,04
8,1,2395964,DENY,1,04
8,1,2395965,DENY,1,04
8,1,2395966,DENY,1,04
8,1,2395967,DENY,1,04
8,1,2395973,OEILLETS,0,04
8,1,2395974,OEILLETS,0,04
8,1,2395975,OEILLETS,0,04
8,1,2396016,PRES ST JACQUES,1,04
8,1,2396022,PRES ST JACQUES,1,04
8,1,2396024,OEILLETS,0,04
8,1,2396025,OEILLETS,0,04
8,1,2396044,OEILLETS,0,04
8,1,2396049,DENY,1,04
8,1,2396057,PRES ST JACQUES,1,04
8,1,2395924,OEILLETS,0,05
8,1,2395928,OEILLETS,0,05
8,1,2395934,PRES ST JACQUES,1,05
8,1,2395936,DENY,1,05
8,1,2395949,DENY,1,05
8,1,2395961,DENY,1,05
8,1,2395962,DENY,1,05
8,1,2395970,OEILLETS,0,05
8,1,2395971,OEILLETS,0,05
8,1,2395980,PRES ST JACQUES,1,05
8,1,2395987,OEILLETS,0,05
8,1,2396000,OEILLETS,0,05
8,1,2396003,OEILLETS,0,05
8,1,2396009,PRES ST JACQUES,1,05
8,1,2396011,DENY,1,05
8,1,2395912,OEILLETS,0,01
8,1,2395913,OEILLETS,0,01
8,1,2395914,OEILLETS,0,01
8,1,2395916,DENY,1,01
8,1,2395917,DENY,1,01
8,1,2395918,DENY,1,01
8,1,2395935,PRES ST JACQUES,1,01
8,1,2395963,DENY,1,01
8,1,2395972,OEILLETS,0,01
8,1,2395981,PRES ST JACQUES,1,01
8,1,2395984,DENY,1,01
8,1,2395988,OEILLETS,0,01
8,1,2395991,OEILLETS,0,01
8,1,2396004,OEILLETS,0,01
8,1,2396012,DENY,1,01
8,1,2396052,OEILLETS,0,01
8,1,2395922,OEILLETS,0,06
8,1,2395923,OEILLETS,0,06
8,1,2395927,OEILLETS,0,06
8,1,2395931,DENY,1,06
8,1,2395932,PRES ST JACQUES,1,06
8,1,2395948,DENY,1,06
8,1,2395951,PRES ST JACQUES,1,06
8,1,2395952,PRES ST JACQUES,1,06
8,1,2395955,OEILLETS,0,06
8,1,2395956,OEILLETS,0,06
8,1,2395960,OEILLETS,0,06
8,1,2395978,PRES ST JACQUES,1,06
8,1,2395982,DENY,1,06
8,1,2395985,OEILLETS,0,06
8,1,2395989,OEILLETS,0,06
8,1,2395968,PRES ST JACQUES,1,07
8,1,2395976,OEILLETS,0,07
8,1,2395992,PRES ST JACQUES,1,07
8,1,2395995,OEILLETS,0,07
8,1,2395996,OEILLETS,0,07
8,1,2395925,OEILLETS,0,08
8,1,2395933,DENY,1,08
8,1,2395941,DENY,1,08
8,1,2395942,PRES ST JACQUES,1,08
8,1,2395943,OEILLETS,0,08
8,1,2395944,OEILLETS,0,08
8,1,2395979,PRES ST JACQUES,1,08
8,1,2395983,DENY,1,08
8,1,2395986,OEILLETS,0,08
8,1,2395990,OEILLETS,0,08
8,1,2395999,OEILLETS,0,08
8,1,2396002,OEILLETS,0,08
8,1,2396008,PRES ST JACQUES,1,08
8,1,2396033,GARE SNCF,0,08
8,1,2396034,REPUBLIQUE,1,08
8,1,2396036,DENY,1,08
8,1,2396021,DENY,1,11
8,1,2396023,DENY,1,11
8,1,2396030,OEILLETS,0,11
8,1,2396031,OEILLETS,0,11
8,1,2396054,REPUBLIQUE,1,35
8,1,2396039,REPUBLIQUE,1,43
8,2,2396038,STOXEY,1,43
8,1,2396040,REPUBLIQUE,1,10
8,1,2396041,REPUBLIQUE,1,34
8,1,2396037,TANNEURS,1,39
8,2,2396042,OEILLETS,0,40
8,1,2396053,FORT MOSELLE,0,V042
8,1,2389534,REPUBLIQUE,0,12
8,1,2395969,PRES ST JACQUES,1,12
8,1,2395977,OEILLETS,0,12
8,1,2396001,OEILLETS,0,12
8,1,2396005,OEILLETS,0,12
8,1,2396006,REPUBLIQUE,0,12
8,1,2396007,OEILLETS,0,12
8,1,2396010,PRES ST JACQUES,1,12
8,1,2396013,DENY,1,12
8,1,2396014,DENY,1,12
8,1,2396015,REPUBLIQUE,1,12
8,1,2396056,OEILLETS,0,12
8,1,2395926,OEILLETS,0,09
8,1,2395937,OEILLETS,0,09
8,1,2395939,PRES ST JACQUES,1,09
8,1,2395940,PRES ST JACQUES,1,09
8,1,2395947,DENY,1,09
8,1,2395950,PRES ST JACQUES,1,09
8,1,2395954,OEILLETS,0,09
8,1,2395959,OEILLETS,0,09
8,1,2396017,DENY,1,09
8,1,2396020,DENY,1,09
8,1,2396028,OEILLETS,0,09
8,1,2396029,OEILLETS,0,09
8,1,2396032,OEILLETS,0,09
8,1,2396035,PRES ST JACQUES,1,09
8,1,2395993,PRES ST JACQUES,1,02
8,1,2395994,PRES ST JACQUES,1,02
8,1,2395997,OEILLETS,0,02
8,1,2395998,OEILLETS,0,02
77,1,2389344,CIMETIERE DE L'EST,0,01
77,1,2389345,CIMETIERE DE L'EST,0,01
77,1,2389346,CIMETIERE DE L'EST,0,01
77,1,2389347,CIMETIERE DE L'EST,0,01
77,1,2389348,CIMETIERE DE L'EST,0,01
77,1,2389349,CIMETIERE DE L'EST,0,01
77,1,2389350,CIMETIERE DE L'EST,0,01
77,1,2389351,CIMETIERE DE L'EST,0,01
77,1,2389352,CIMETIERE DE L'EST,0,01
77,1,2389353,CIMETIERE DE L'EST,0,01
77,1,2389354,CIMETIERE DE L'EST,0,01
77,1,2389355,CIMETIERE DE L'EST,0,01
77,1,2389356,CIMETIERE DE L'EST,0,01
77,1,2389357,CIMETIERE DE L'EST,0,01
77,1,2389358,CIMETIERE DE L'EST,0,01
77,1,2389359,CIMETIERE DE L'EST,0,01
77,1,2389360,CIMETIERE DE L'EST,0,01
77,1,2389361,CIMETIERE DE L'EST,0,01
77,1,2389362,CIMETIERE DE L'EST,0,01
77,1,2389363,CIMETIERE DE L'EST,0,01
77,1,2389364,CIMETIERE DE L'EST,0,01
77,1,2389365,CIMETIERE DE L'EST,0,01
77,1,2389366,CIMETIERE DE L'EST,0,01
77,1,2389367,CIMETIERE DE L'EST,0,01
77,1,2389368,CIMETIERE DE L'EST,0,02
77,1,2389369,CIMETIERE DE L'EST,0,02
77,1,2389370,CIMETIERE DE L'EST,0,02
77,1,2389371,CIMETIERE DE L'EST,0,02
77,1,2389372,CIMETIERE DE L'EST,0,02
77,1,2389373,CIMETIERE DE L'EST,0,02
77,1,2389374,CIMETIERE DE L'EST,0,02
77,1,2389375,CIMETIERE DE L'EST,0,02
77,1,2389376,CIMETIERE DE L'EST,0,02
77,1,2389377,CIMETIERE DE L'EST,0,02
77,1,2389378,CIMETIERE DE L'EST,0,02
77,1,2389379,CIMETIERE DE L'EST,0,02
77,1,2389380,CIMETIERE DE L'EST,0,02
77,1,2389381,CIMETIERE DE L'EST,0,02
77,1,2389382,CIMETIERE DE L'EST,0,02
77,1,2389383,CIMETIERE DE L'EST,0,02
77,1,2389384,CIMETIERE DE L'EST,0,02
77,1,2389385,CIMETIERE DE L'EST,0,02
77,1,2389386,CIMETIERE DE L'EST,0,02
77,1,2389387,CIMETIERE DE L'EST,0,02
77,1,2389388,CIMETIERE DE L'EST,0,02
77,1,2389389,CIMETIERE DE L'EST,0,02
20,1,2398176,REPUBLIQUE,1,01
20,1,2398177,ST ELOY,1,01
20,1,2398178,REPUBLIQUE,0,01
20,1,2398179,FALOGNE,0,01
20,1,2398180,REPUBLIQUE,1,01
20,1,2398183,ST ELOY,1,01
20,1,2389343,ST ELOY,1,02
20,1,2398181,FALOGNE,0,02
20,1,2398182,REPUBLIQUE,1,02
20,1,2398184,REPUBLIQUE,0,02
20,1,2398185,FALOGNE,0,02
20,1,2398186,REPUBLIQUE,0,02
6,1,2395453,LE LAC,0,01
6,1,2395454,LE LAC,0,01
6,1,2395455,REPUBLIQUE,1,01
6,1,2395456,REPUBLIQUE,1,01
6,1,2395457,REPUBLIQUE,1,01
6,1,2395483,LE LAC,0,01
6,1,2395490,REPUBLIQUE,1,01
6,1,2395523,REPUBLIQUE,1,01
6,1,2395524,REPUBLIQUE,1,01
6,1,2395531,LE LAC,0,01
6,1,2395532,LE LAC,0,01
6,2,2395562,GIRAUDOUX,1,V40
6,1,2395458,LE LAC,0,02
6,1,2395468,REPUBLIQUE,1,02
6,1,2395469,LE LAC,0,02
6,1,2395485,LE LAC,0,02
6,1,2395486,LE LAC,0,02
6,1,2395492,REPUBLIQUE,1,02
6,1,2395499,REPUBLIQUE,1,02
6,1,2395500,REPUBLIQUE,1,02
6,1,2395501,REPUBLIQUE,1,02
6,1,2395510,LE LAC,0,02
6,1,2395511,LE LAC,0,02
6,1,2395526,REPUBLIQUE,1,02
6,1,2395527,REPUBLIQUE,1,02
6,1,2395528,REPUBLIQUE,1,02
6,1,2395535,LE LAC,0,02
6,1,2395536,LE LAC,0,02
6,1,2395537,LE LAC,0,02
6,1,2395540,LE LAC,0,02
6,1,2395545,REPUBLIQUE,1,02
6,1,2395560,REPUBLIQUE,1,02
6,1,2395475,REPUBLIQUE,1,01
6,1,2395476,REPUBLIQUE,1,01
6,1,2395479,LE LAC,0,01
6,1,2395480,LE LAC,0,01
6,1,2395505,REPUBLIQUE,1,01
6,1,2395516,LE LAC,0,01
6,1,2395459,LE LAC,0,03
6,1,2395460,LE LAC,0,03
6,1,2395461,LE LAC,0,03
6,1,2395462,LE LAC,0,03
6,1,2395463,REPUBLIQUE,1,03
6,1,2395464,REPUBLIQUE,1,03
6,1,2395465,REPUBLIQUE,1,03
6,1,2395466,REPUBLIQUE,1,03
6,1,2395467,REPUBLIQUE,1,03
6,1,2395473,REPUBLIQUE,1,03
6,1,2395477,LE LAC,0,03
6,1,2395481,LE LAC,0,03
6,1,2395487,REPUBLIQUE,1,03
6,1,2395502,REPUBLIQUE,1,03
6,1,2395512,LE LAC,0,03
6,1,2395520,REPUBLIQUE,1,03
6,1,2395521,REPUBLIQUE,1,03
6,1,2395529,LE LAC,0,03
6,1,2395541,LE LAC,0,03
6,1,2395542,LE LAC,0,03
6,1,2395546,REPUBLIQUE,1,03
6,1,2395547,LE LAC,0,08
6,2,2395559,LE LAC,0,36
6,2,2395558,LE LAC,0,36
6,1,2395484,LE LAC,0,06
6,1,2395491,REPUBLIQUE,1,06
6,1,2395538,LE LAC,0,06
6,1,2395539,LE LAC,0,06
6,1,2395543,REPUBLIQUE,1,06
6,1,2395544,REPUBLIQUE,1,06
6,1,2395555,REPUBLIQUE,1,07
6,1,2395474,REPUBLIQUE,1,05
6,1,2395478,LE LAC,0,05
6,1,2395482,LE LAC,0,05
6,1,2395488,REPUBLIQUE,1,05
6,1,2395489,REPUBLIQUE,1,05
6,1,2395493,REPUBLIQUE,1,05
6,1,2395494,REPUBLIQUE,1,05
6,1,2395495,REPUBLIQUE,1,05
6,1,2395496,LE LAC,0,05
6,1,2395497,LE LAC,0,05
6,1,2395498,LE LAC,0,05
6,1,2395503,REPUBLIQUE,1,05
6,1,2395504,REPUBLIQUE,1,05
6,1,2395513,LE LAC,0,05
6,1,2395514,LE LAC,0,05
6,1,2395515,LE LAC,0,05
6,1,2395522,REPUBLIQUE,1,05
6,1,2395530,LE LAC,0,05
6,1,2395470,LE LAC,0,04
6,1,2395471,REPUBLIQUE,1,04
6,1,2395472,REPUBLIQUE,1,04
6,1,2395549,LE LAC,0,04
6,1,2395550,LE LAC,0,04
6,1,2395551,LE LAC,0,04
6,1,2395552,REPUBLIQUE,1,04
6,1,2395553,REPUBLIQUE,1,04
6,1,2395554,REPUBLIQUE,1,04
6,1,2395561,LE LAC,0,04
6,1,2395556,LE LAC,0,38
6,1,2395506,REPUBLIQUE,1,06
6,1,2395507,REPUBLIQUE,1,06
6,1,2395508,REPUBLIQUE,1,06
6,1,2395509,REPUBLIQUE,1,06
6,1,2395517,LE LAC,0,06
6,1,2395518,LE LAC,0,06
6,1,2395519,LE LAC,0,06
6,1,2395525,REPUBLIQUE,1,06
6,1,2395533,LE LAC,0,06
6,1,2395534,LE LAC,0,06
6,1,2395557,LE LAC,0,06
7,1,2395857,PLAPPEVILLE,0,01
7,1,2395859,REPUBLIQUE,1,01
7,1,2395866,PLAPPEVILLE,0,01
7,1,2395867,REPUBLIQUE,1,01
7,1,2395858,PLAPPEVILLE,0,01
7,1,2395860,REPUBLIQUE,1,01
7,1,2395868,REPUBLIQUE,1,01
7,1,2395869,PLAPPEVILLE,0,01
7,1,2395855,PLAPPEVILLE,0,01
7,1,2395854,PLAPPEVILLE,0,01
7,1,2395856,PLAPPEVILLE,0,01
7,1,2395861,REPUBLIQUE,1,01
7,1,2395862,REPUBLIQUE,1,01
7,1,2395864,PLAPPEVILLE,0,01
7,1,2395865,REPUBLIQUE,1,01
10,1,2388915,CHR MERCY,0,35
10,1,2389045,CHR MERCY,0,32
10,1,2389046,CHR MERCY,0,33
10,1,2388935,CITE U,1,39
10,1,2388937,CITE U,1,37
10,1,2388938,CITE U,1,34
10,1,2388954,CITE U,1,31
10,1,2388953,CITE U,1,42
10,1,2388924,CHR MERCY,0,05
10,1,2388925,CITE U,1,05
10,1,2388926,CHR MERCY,0,05
